SSID,BSS,RSSI,Channel,Time
UnifiGuest,A0:CF:5B:3D:5F:91,-84,6,12:36:04
,,,,
UnifiGuest,A0:CF:5B:3D:5F:91,-84,6,12:36:10
,,,,
UnifiGuest,A0:CF:5B:3D:5F:91,-84,6,12:36:14
,,,,
UnifiGuest,A0:CF:5B:3D:83:71,-86,11,12:35:39
,,,,
UnifiGuest,A0:CF:5B:3D:83:71,-86,11,12:35:45
,,,,
UnifiGuest,A0:CF:5B:3D:83:71,-86,11,12:35:48
,,,,
UnifiGuest,A0:CF:5B:3D:83:71,-86,11,12:35:54
,,,,
UnifiGuest,A0:CF:5B:0E:33:D1,-91,11,12:35:39
,,,,
UnifiGuest,A0:CF:5B:0E:33:D1,-91,11,12:35:45
,,,,
UnifiGuest,A0:CF:5B:0E:33:D1,-91,11,12:35:48
,,,,
UnifiGuest,A0:CF:5B:0E:33:D1,-91,11,12:35:54
,,,,
UnifiGuest,A0:CF:5B:0E:33:D1,-91,11,12:35:58
,,,,
UnifiGuest,A0:CF:5B:0E:33:D1,-91,11,12:36:01
,,,,
UnifiGuest,A0:CF:5B:0E:33:D1,-91,11,12:36:04
,,,,
Unifi,10:BD:18:C7:27:50,-87,11,12:35:39
,,,,
Unifi,10:BD:18:C7:27:50,-91,11,12:35:45
,,,,
Unifi,10:BD:18:C7:27:50,-91,11,12:35:48
,,,,
Unifi,10:BD:18:C7:27:50,-88,11,12:35:54
,,,,
Unifi,10:BD:18:C7:27:50,-85,11,12:35:58
,,,,
Unifi,10:BD:18:C7:27:50,-80,11,12:36:01
,,,,
Unifi,10:BD:18:C7:27:50,-89,11,12:36:04
,,,,
Unifi,10:BD:18:C7:27:50,-90,11,12:36:10
,,,,
Unifi,10:BD:18:C7:27:50,-90,11,12:36:14
,,,,
eduroam,A0:CF:5B:3D:5F:92,-83,6,12:35:39
,,,,
eduroam,A0:CF:5B:3D:5F:92,-91,6,12:35:45
,,,,
eduroam,A0:CF:5B:3D:5F:92,-82,6,12:35:48
,,,,
eduroam,A0:CF:5B:3D:5F:92,-82,6,12:35:54
,,,,
eduroam,A0:CF:5B:3D:5F:92,-81,6,12:35:58
,,,,
eduroam,A0:CF:5B:3D:5F:92,-82,6,12:36:01
,,,,
eduroam,A0:CF:5B:3D:5F:92,-84,6,12:36:04
,,,,
eduroam,A0:CF:5B:3D:5F:92,-84,6,12:36:10
,,,,
eduroam,A0:CF:5B:3D:5F:92,-88,6,12:36:14
,,,,
eduroam,A0:CF:5B:0E:33:D2,-91,11,12:35:39
,,,,
eduroam,A0:CF:5B:0E:33:D2,-91,11,12:35:45
,,,,
eduroam,A0:CF:5B:0E:33:D2,-91,11,12:35:48
,,,,
eduroam,A0:CF:5B:0E:33:D2,-91,11,12:35:54
,,,,
eduroam,A0:CF:5B:0E:33:D2,-91,11,12:35:58
,,,,
eduroam,A0:CF:5B:0E:33:D2,-91,11,12:36:01
,,,,
eduroam,A0:CF:5B:0E:33:D2,-91,11,12:36:04
,,,,
UnifiGuest,A0:CF:5B:3D:7F:91,-91,1,12:35:39
,,,,
UnifiGuest,A0:CF:5B:3D:7F:91,-91,1,12:35:45
,,,,
UnifiGuest,A0:CF:5B:3D:7F:91,-91,1,12:35:48
,,,,
UnifiGuest,10:BD:18:C7:27:51,-90,11,12:35:39
,,,,
UnifiGuest,10:BD:18:C7:27:51,-90,11,12:35:45
,,,,
UnifiGuest,10:BD:18:C7:27:51,-90,11,12:35:48
,,,,
UnifiGuest,10:BD:18:C7:27:51,-90,11,12:35:54
,,,,
UnifiGuest,10:BD:18:C7:27:51,-84,11,12:35:58
,,,,
UnifiGuest,10:BD:18:C7:27:51,-88,11,12:36:01
,,,,
UnifiGuest,10:BD:18:C7:27:51,-87,11,12:36:04
,,,,
UnifiGuest,10:BD:18:C7:27:51,-93,11,12:36:10
,,,,
UnifiGuest,10:BD:18:C7:27:51,-93,11,12:36:14
,,,,
eduroam,10:BD:18:C7:27:52,-91,11,12:35:39
,,,,
eduroam,10:BD:18:C7:27:52,-89,11,12:35:45
,,,,
eduroam,10:BD:18:C7:27:52,-89,11,12:35:48
,,,,
eduroam,10:BD:18:C7:27:52,-89,11,12:35:54
,,,,
eduroam,10:BD:18:C7:27:52,-85,11,12:35:58
,,,,
eduroam,10:BD:18:C7:27:52,-85,11,12:36:01
,,,,
eduroam,10:BD:18:C7:27:52,-87,11,12:36:04
,,,,
eduroam,10:BD:18:C7:27:52,-90,11,12:36:10
,,,,
eduroam,10:BD:18:C7:27:52,-90,11,12:36:14
,,,,
UnifiGuest,A0:CF:5B:3E:17:51,-91,1,12:35:39
,,,,
UnifiGuest,A0:CF:5B:3E:17:51,-91,1,12:35:45
,,,,
UnifiGuest,A0:CF:5B:3E:17:51,-91,1,12:35:48
,,,,
UnifiGuest,A0:CF:5B:3E:17:51,-91,1,12:35:54
,,,,
UnifiGuest,A0:CF:5B:3E:17:51,-91,1,12:35:58
,,,,
eduroam,38:ED:18:D0:EF:62,-90,11,12:35:39
,,,,
eduroam,38:ED:18:D0:EF:62,-90,11,12:35:45
,,,,
eduroam,38:ED:18:D0:EF:62,-90,11,12:35:48
,,,,
Unifi,10:BD:18:C7:29:E0,-86,1,12:35:39
,,,,
Unifi,10:BD:18:C7:29:E0,-86,1,12:35:45
,,,,
Unifi,10:BD:18:C7:29:E0,-86,1,12:35:48
,,,,
Unifi,10:BD:18:C7:29:E0,-86,1,12:35:54
,,,,
Unifi,10:BD:18:C7:29:E0,-86,1,12:35:58
,,,,
Unifi,10:BD:18:C7:29:E0,-86,1,12:36:01
,,,,
DIRECT-FFIS-05456msHi,BE:83:85:CC:36:3B,-91,11,12:35:39
,,,,
DIRECT-FFIS-05456msHi,BE:83:85:CC:36:3B,-91,11,12:35:45
,,,,
eduroam,70:DF:2F:9C:47:4D,-88,64,12:35:39
,,,,
eduroam,70:DF:2F:9C:47:4D,-88,64,12:35:45
,,,,
eduroam,70:DF:2F:9C:47:4D,-88,64,12:35:48
,,,,
eduroam,70:DF:2F:9C:47:4D,-88,64,12:35:54
,,,,
eduroam,70:DF:2F:9C:47:4D,-88,64,12:35:58
,,,,
eduroam,A0:CF:5B:3E:17:52,-90,1,12:35:39
,,,,
eduroam,A0:CF:5B:3E:17:52,-90,1,12:35:45
,,,,
eduroam,A0:CF:5B:3E:17:52,-90,1,12:35:48
,,,,
eduroam,A0:CF:5B:3E:17:52,-90,1,12:35:54
,,,,
eduroam,A0:CF:5B:3E:17:52,-90,1,12:35:58
,,,,
eduroam,A0:CF:5B:3E:17:52,-90,1,12:36:01
,,,,
UnifiGuest,10:BD:18:C7:29:E1,-91,1,12:35:39
,,,,
UnifiGuest,10:BD:18:C7:29:E1,-91,1,12:35:45
,,,,
UnifiGuest,10:BD:18:C7:29:E1,-91,1,12:35:48
,,,,
UnifiGuest,10:BD:18:C7:29:E1,-91,1,12:35:54
,,,,
UnifiGuest,10:BD:18:C7:29:E1,-91,1,12:35:58
,,,,
AndroidAP,32:07:4D:D6:75:16,-86,1,12:35:39
,,,,
AndroidAP,32:07:4D:D6:75:16,-84,1,12:35:45
,,,,
AndroidAP,32:07:4D:D6:75:16,-82,1,12:35:48
,,,,
AndroidAP,32:07:4D:D6:75:16,-80,1,12:35:54
,,,,
AndroidAP,32:07:4D:D6:75:16,-81,1,12:35:58
,,,,
AndroidAP,32:07:4D:D6:75:16,-81,1,12:36:01
,,,,
AndroidAP,32:07:4D:D6:75:16,-81,1,12:36:04
,,,,
AndroidAP,32:07:4D:D6:75:16,-92,1,12:36:10
,,,,
AndroidAP,32:07:4D:D6:75:16,-86,1,12:36:14
,,,,
,9C:A5:25:A6:D4:7F,-85,1,12:35:39
,,,,
,9C:A5:25:A6:D4:7F,-82,1,12:35:45
,,,,
,9C:A5:25:A6:D4:7F,-82,1,12:35:48
,,,,
,9C:A5:25:A6:D4:7F,-87,1,12:35:54
,,,,
,9C:A5:25:A6:D4:7F,-87,1,12:35:58
,,,,
,9C:A5:25:A6:D4:7F,-87,1,12:36:01
,,,,
,9C:A5:25:A6:D4:7F,-87,1,12:36:04
,,,,
,9C:A5:25:A6:D4:7F,-87,1,12:36:10
,,,,
,9C:A5:25:A6:D4:7F,-87,1,12:36:14
,,,,
UnifiGuest,70:DF:2F:9C:47:4E,-88,64,12:35:39
,,,,
UnifiGuest,70:DF:2F:9C:47:4E,-88,64,12:35:45
,,,,
UnifiGuest,70:DF:2F:9C:47:4E,-88,64,12:35:48
,,,,
UnifiGuest,70:DF:2F:9C:47:4E,-88,64,12:35:54
,,,,
UnifiGuest,70:DF:2F:9C:47:4E,-88,64,12:35:58
,,,,
Porsche_WLAN_7699,C6:56:59:0C:60:8D,-90,6,12:35:45
,,,,
Porsche_WLAN_7699,C6:56:59:0C:60:8D,-90,6,12:35:48
,,,,
Porsche_WLAN_7699,C6:56:59:0C:60:8D,-90,6,12:35:54
,,,,
Porsche_WLAN_7699,C6:56:59:0C:60:8D,-90,6,12:35:58
,,,,
