SSID,BSS,RSSI,Channel,Time
,,,,
eduroam,D4:C9:3C:DF:59:2D,-91,161,12:29:10
,,,,
eduroam,D4:C9:3C:DF:59:2D,-91,161,12:29:14
,,,,
eduroam,D4:C9:3C:DF:59:2D,-86,161,12:29:18
,,,,
eduroam,D4:C9:3C:DF:59:2D,-86,161,12:29:23
,,,,
eduroam,D4:C9:3C:DF:59:2D,-86,161,12:29:27
,,,,
eduroam,D4:C9:3C:DF:59:2D,-88,161,12:29:33
,,,,
eduroam,D4:C9:3C:DF:59:2D,-88,161,12:29:38
,,,,
eduroam,D4:C9:3C:DF:59:2D,-88,161,12:29:44
,,,,
Unifi,70:DF:2F:C6:53:40,-83,1,12:29:10
,,,,
Unifi,70:DF:2F:C6:53:40,-83,1,12:29:14
,,,,
Unifi,70:DF:2F:C6:53:40,-83,1,12:29:18
,,,,
Unifi,70:EA:1A:0E:08:40,-90,1,12:29:10
,,,,
Unifi,70:EA:1A:0E:08:40,-90,1,12:29:14
,,,,
Unifi,70:EA:1A:0E:08:40,-90,1,12:29:18
,,,,
Unifi,70:EA:1A:0E:08:40,-90,1,12:29:23
,,,,
Unifi,70:EA:1A:0E:08:40,-90,1,12:29:27
,,,,
Unifi,70:EA:1A:24:03:80,-81,1,12:29:10
,,,,
Unifi,70:EA:1A:24:03:80,-81,1,12:29:14
,,,,
Unifi,70:EA:1A:24:03:80,-81,1,12:29:18
,,,,
Unifi,70:EA:1A:24:03:80,-81,1,12:29:23
,,,,
Unifi,70:EA:1A:24:03:80,-81,1,12:29:27
,,,,
Unifi,70:EA:1A:24:03:80,-81,1,12:29:33
,,,,
UnifiGuest,70:EA:1A:0E:07:81,-86,6,12:29:10
,,,,
UnifiGuest,70:EA:1A:0E:07:81,-86,6,12:29:14
,,,,
UnifiGuest,70:EA:1A:0E:07:81,-72,6,12:29:18
,,,,
UnifiGuest,70:EA:1A:0E:07:81,-72,6,12:29:23
,,,,
UnifiGuest,70:EA:1A:0E:07:81,-72,6,12:29:27
,,,,
UnifiGuest,70:EA:1A:0E:07:81,-72,6,12:29:33
,,,,
UnifiGuest,70:EA:1A:0E:07:81,-72,6,12:29:38
,,,,
UnifiGuest,70:EA:1A:0E:07:81,-72,6,12:29:44
,,,,
UnifiGuest,70:DF:2F:C6:A7:61,-90,11,12:29:23
,,,,
UnifiGuest,70:DF:2F:C6:A7:61,-90,11,12:29:27
,,,,
UnifiGuest,70:DF:2F:C6:A7:61,-90,11,12:29:33
,,,,
UnifiGuest,70:DF:2F:C6:A7:61,-84,11,12:29:38
,,,,
UnifiGuest,70:DF:2F:C6:A7:61,-88,11,12:29:44
,,,,
eduroam,00:A7:42:EC:4F:2D,-91,64,12:29:14
,,,,
eduroam,00:A7:42:EC:4F:2D,-91,64,12:29:18
,,,,
eduroam,00:A7:42:EC:4F:2D,-92,64,12:29:23
,,,,
eduroam,00:A7:42:EC:4F:2D,-92,64,12:29:27
,,,,
eduroam,00:A7:42:EC:4F:2D,-92,64,12:29:33
,,,,
eduroam,00:A7:42:EC:4F:2D,-89,64,12:29:38
,,,,
eduroam,00:A7:42:EC:4F:2D,-81,64,12:29:44
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-88,161,12:29:10
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-90,161,12:29:14
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-90,161,12:29:18
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-87,161,12:29:23
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-87,161,12:29:27
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-89,161,12:29:33
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-84,161,12:29:38
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-91,161,12:29:44
,,,,
eduroam,70:DB:98:5B:E5:0D,-92,56,12:29:10
,,,,
eduroam,70:DB:98:5B:E5:0D,-91,56,12:29:14
,,,,
eduroam,70:DB:98:5B:E5:0D,-91,56,12:29:18
,,,,
eduroam,70:DB:98:5B:E5:0D,-92,56,12:29:23
,,,,
eduroam,70:DB:98:5B:E5:0D,-92,56,12:29:27
,,,,
eduroam,70:DB:98:5B:E5:0D,-89,56,12:29:33
,,,,
eduroam,70:DB:98:5B:E5:0D,-89,56,12:29:38
,,,,
eduroam,70:DB:98:5B:E5:0D,-89,56,12:29:44
,,,,
UnifiGuest,70:EA:1A:0E:08:41,-89,1,12:29:10
,,,,
UnifiGuest,70:EA:1A:0E:08:41,-89,1,12:29:14
,,,,
UnifiGuest,70:EA:1A:0E:08:41,-89,1,12:29:18
,,,,
UnifiGuest,70:EA:1A:0E:08:41,-89,1,12:29:23
,,,,
UnifiGuest,70:EA:1A:0E:08:41,-89,1,12:29:27
,,,,
UnifiGuest,70:EA:1A:0E:08:41,-92,1,12:29:44
,,,,
eduroam,70:EA:1A:0E:07:82,-86,6,12:29:10
,,,,
eduroam,70:EA:1A:0E:07:82,-86,6,12:29:14
,,,,
eduroam,70:EA:1A:0E:07:82,-73,6,12:29:18
,,,,
eduroam,70:EA:1A:0E:07:82,-73,6,12:29:23
,,,,
eduroam,70:EA:1A:0E:07:82,-73,6,12:29:27
,,,,
eduroam,70:EA:1A:0E:07:82,-73,6,12:29:33
,,,,
eduroam,70:EA:1A:0E:07:82,-73,6,12:29:38
,,,,
eduroam,70:EA:1A:0E:07:82,-73,6,12:29:44
,,,,
eduroam,D4:C9:3C:DF:60:0D,-82,36,12:29:10
,,,,
eduroam,D4:C9:3C:DF:60:0D,-82,36,12:29:14
,,,,
eduroam,D4:C9:3C:DF:60:0D,-81,36,12:29:18
,,,,
eduroam,D4:C9:3C:DF:60:0D,-81,36,12:29:23
,,,,
eduroam,D4:C9:3C:DF:60:0D,-81,36,12:29:27
,,,,
eduroam,D4:C9:3C:DF:60:0D,-81,36,12:29:33
,,,,
eduroam,D4:C9:3C:DF:60:0D,-81,36,12:29:38
,,,,
eduroam,D4:C9:3C:DF:60:0D,-81,36,12:29:44
,,,,
UnifiGuest,70:DF:2F:C6:53:41,-83,1,12:29:10
,,,,
UnifiGuest,70:DF:2F:C6:53:41,-83,1,12:29:14
,,,,
UnifiGuest,70:DF:2F:C6:53:41,-83,1,12:29:18
,,,,
Unifi,D4:C9:3C:DF:62:A0,-88,1,12:29:10
,,,,
Unifi,D4:C9:3C:DF:62:A0,-88,1,12:29:14
,,,,
Unifi,D4:C9:3C:DF:62:A0,-88,1,12:29:18
,,,,
Unifi,70:EA:1A:0D:FB:00,-85,11,12:29:10
,,,,
Unifi,70:EA:1A:0D:FB:00,-85,11,12:29:14
,,,,
Unifi,70:EA:1A:0D:FB:00,-81,11,12:29:18
,,,,
