SSID,BSS,RSSI,Channel,Time
,,,,
eduroam, E8:65:49:3E:DB:FD,-85,149, 12:44:42
,,,,
eduroam, E8:65:49:3E:DB:FD,-81,149, 12:44:45
,,,,
eduroam, E8:65:49:3E:DB:FD,-81,149, 12:44:49
,,,,
eduroam, E8:65:49:3E:DB:FD,-80,149, 12:44:53
,,,,
eduroam, E8:65:49:3E:DB:FD,-81,149, 12:44:57
,,,,
eduroam, E8:65:49:3E:DB:FD,-85,149, 12:45:01
,,,,
eduroam, E8:65:49:3E:DB:FD,-81,149, 12:45:05
,,,,
eduroam, E8:65:49:3E:DB:FD,-82,149, 12:45:09
,,,,
eduroam, E8:65:49:3E:DB:FD,-83,149, 12:45:13
,,,,
Unifi, E8:65:49:3E:DB:F0,-84,6, 12:44:42
,,,,
Unifi, E8:65:49:3E:DB:F0,-84,6, 12:44:45
,,,,
Unifi, E8:65:49:3E:DB:F0,-81,6, 12:44:49
,,,,
Unifi, E8:65:49:3E:DB:F0,-82,6, 12:44:53
,,,,
Unifi, E8:65:49:3E:DB:F0,-81,6, 12:44:57
,,,,
Unifi, E8:65:49:3E:DB:F0,-83,6, 12:45:01
,,,,
Unifi, E8:65:49:3E:DB:F0,-83,6, 12:45:05
,,,,
Unifi, E8:65:49:3E:DB:F0,-83,6, 12:45:09
,,,,
Unifi, E8:65:49:3E:DB:F0,-81,6, 12:45:13
,,,,
UnifiGuest, E8:65:49:3E:DB:FE,-84,149, 12:44:42
,,,,
UnifiGuest, E8:65:49:3E:DB:FE,-82,149, 12:44:45
,,,,
UnifiGuest, E8:65:49:3E:DB:FE,-81,149, 12:44:49
,,,,
UnifiGuest, E8:65:49:3E:DB:FE,-80,149, 12:44:53
,,,,
UnifiGuest, E8:65:49:3E:DB:FE,-81,149, 12:44:57
,,,,
UnifiGuest, E8:65:49:3E:DB:FE,-84,149, 12:45:01
,,,,
UnifiGuest, E8:65:49:3E:DB:FE,-80,149, 12:45:05
,,,,
UnifiGuest, E8:65:49:3E:DB:FE,-83,149, 12:45:09
,,,,
UnifiGuest, E8:65:49:3E:DB:FE,-82,149, 12:45:13
