SSID,BSS,RSSI,Channel,Time
UnifiGuest,A0:CF:5B:3D:70:3E,-73,48,12:43:01
,,,,
Unifi,E8:65:49:33:06:F0,-86,11,12:42:30
,,,,
Unifi,E8:65:49:33:06:F0,-86,11,12:42:34
,,,,
UnifiGuest,A0:CF:5B:3D:70:31,-63,11,12:42:30
,,,,
UnifiGuest,A0:CF:5B:3D:70:31,-62,11,12:42:34
,,,,
UnifiGuest,A0:CF:5B:3D:70:31,-64,11,12:42:37
,,,,
UnifiGuest,A0:CF:5B:3D:70:31,-73,11,12:42:41
,,,,
UnifiGuest,A0:CF:5B:3D:70:31,-65,11,12:42:45
,,,,
UnifiGuest,A0:CF:5B:3D:70:31,-68,11,12:42:49
,,,,
UnifiGuest,A0:CF:5B:3D:70:31,-62,11,12:42:53
,,,,
UnifiGuest,A0:CF:5B:3D:70:31,-62,11,12:42:57
,,,,
UnifiGuest,A0:CF:5B:3D:70:31,-61,11,12:43:01
,,,,
Unifi,7C:21:0E:3E:6A:AF,-91,149,12:42:30
,,,,
Unifi,7C:21:0E:3E:6A:AF,-91,149,12:42:34
,,,,
Unifi,7C:21:0E:3E:6A:AF,-91,149,12:42:37
,,,,
Unifi,7C:21:0E:3E:6A:AF,-91,149,12:42:41
,,,,
Unifi,7C:21:0E:3E:6A:AF,-91,149,12:42:45
,,,,
Unifi,7C:21:0E:3E:6A:AF,-91,149,12:42:49
,,,,
Unifi,7C:21:0E:3E:6A:AF,-91,149,12:42:53
,,,,
Unifi,7C:21:0E:3E:6A:AF,-91,149,12:42:57
,,,,
Unifi,A0:CF:5B:3D:5F:90,-75,6,12:42:30
,,,,
Unifi,A0:CF:5B:3D:5F:90,-75,6,12:42:34
,,,,
Unifi,A0:CF:5B:3D:5F:90,-75,6,12:42:37
,,,,
Unifi,A0:CF:5B:3D:5F:90,-75,6,12:42:41
,,,,
Unifi,A0:CF:5B:3D:5F:90,-75,6,12:42:45
,,,,
Unifi,A0:CF:5B:3D:5F:90,-75,6,12:42:49
,,,,
eduroam,7C:21:0E:3E:6A:A2,-88,1,12:42:30
,,,,
