SSID,BSS,RSSI,Channel,Time
UnifiGuest,D8:B1:90:A2:C3:21,-85,11,12:25:20
,,,,
UnifiGuest,D8:B1:90:A2:C3:21,-85,11,12:25:23
,,,,
UnifiGuest,D8:B1:90:A2:C3:21,-85,11,12:25:27
,,,,
eduroam,A0:CF:5B:3C:2E:6D,-66,161,12:25:16
,,,,
eduroam,A0:CF:5B:3C:2E:6D,-72,161,12:25:20
,,,,
eduroam,A0:CF:5B:3C:2E:6D,-76,161,12:25:23
,,,,
eduroam,A0:CF:5B:3C:2E:6D,-77,161,12:25:27
,,,,
eduroam,A0:CF:5B:3C:2E:6D,-67,161,12:25:31
,,,,
eduroam,A0:CF:5B:3C:2E:6D,-72,161,12:25:35
,,,,
eduroam,A0:CF:5B:3C:2E:6D,-72,161,12:25:39
,,,,
eduroam,A0:CF:5B:3C:2E:6D,-71,161,12:25:42
,,,,
eduroam,A0:CF:5B:3C:2E:6D,-71,161,12:25:46
,,,,
eduroam,D8:B1:90:9E:E5:D2,-90,6,12:25:16
,,,,
eduroam,D8:B1:90:9E:E5:D2,-90,6,12:25:20
,,,,
eduroam,D8:B1:90:9E:E5:D2,-90,6,12:25:23
,,,,
eduroam,D8:B1:90:9E:E5:D2,-90,6,12:25:27
,,,,
eduroam,D8:B1:90:9E:E5:D2,-90,6,12:25:31
,,,,
eduroam,D8:B1:90:9E:E5:D2,-90,6,12:25:35
,,,,
Unifi,D8:B1:90:A2:C3:20,-87,11,12:25:16
,,,,
Unifi,D8:B1:90:A2:C3:20,-87,11,12:25:20
,,,,
Unifi,D8:B1:90:A2:C3:20,-87,11,12:25:23
,,,,
Unifi,D8:B1:90:A2:C3:20,-87,11,12:25:27
,,,,
Unifi,D8:B1:90:A2:C3:20,-87,11,12:25:31
,,,,
Unifi,D8:B1:90:A2:C3:20,-87,11,12:25:35
,,,,
Unifi,D8:B1:90:A2:C3:20,-87,11,12:25:46
,,,,
eduroam,A0:CF:5B:3C:2E:62,-67,11,12:25:16
,,,,
eduroam,A0:CF:5B:3C:2E:62,-75,11,12:25:20
,,,,
eduroam,A0:CF:5B:3C:2E:62,-66,11,12:25:23
,,,,
eduroam,A0:CF:5B:3C:2E:62,-69,11,12:25:27
,,,,
eduroam,A0:CF:5B:3C:2E:62,-68,11,12:25:31
,,,,
eduroam,A0:CF:5B:3C:2E:62,-67,11,12:25:35
,,,,
eduroam,A0:CF:5B:3C:2E:62,-80,11,12:25:39
,,,,
eduroam,A0:CF:5B:3C:2E:62,-70,11,12:25:42
,,,,
eduroam,A0:CF:5B:3C:2E:62,-70,11,12:25:46
