SSID,BSS,RSSI,Channel,Time
,,,,
Unifi,A0:CF:5B:3F:85:D0,-83,11,12:38:57
,,,,
Unifi,A0:CF:5B:3F:85:D0,-85,11,12:39:01
,,,,
Unifi,A0:CF:5B:3F:85:D0,-85,11,12:39:05
,,,,
Unifi,A0:CF:5B:3F:85:D0,-86,11,12:39:08
,,,,
Unifi,A0:CF:5B:3F:85:D0,-88,11,12:39:12
,,,,
Unifi,A0:CF:5B:3F:85:D0,-86,11,12:39:16
,,,,
Unifi,A0:CF:5B:3F:85:D0,-89,11,12:39:20
,,,,
Unifi,A0:CF:5B:3F:85:D0,-89,11,12:39:23
,,,,
Unifi,A0:CF:5B:3F:85:D0,-90,11,12:39:27
,,,,
Unifi,A0:CF:5B:3F:85:D0,-84,11,12:39:31
,,,,
eduroam,A0:CF:5B:3F:85:D2,-85,11,12:38:57
,,,,
eduroam,A0:CF:5B:3F:85:D2,-86,11,12:39:01
,,,,
eduroam,A0:CF:5B:3F:85:D2,-86,11,12:39:05
,,,,
eduroam,A0:CF:5B:3F:85:D2,-86,11,12:39:08
,,,,
eduroam,A0:CF:5B:3F:85:D2,-88,11,12:39:12
,,,,
eduroam,A0:CF:5B:3F:85:D2,-88,11,12:39:16
,,,,
eduroam,A0:CF:5B:3F:85:D2,-88,11,12:39:20
,,,,
eduroam,A0:CF:5B:3F:85:D2,-88,11,12:39:23
,,,,
eduroam,A0:CF:5B:3F:85:D2,-88,11,12:39:27
,,,,
eduroam,A0:CF:5B:3F:85:D2,-88,11,12:39:31
,,,,
UnifiGuest,A0:CF:5B:3F:88:51,-84,6,12:38:57
,,,,
UnifiGuest,A0:CF:5B:3F:88:51,-88,6,12:39:01
,,,,
UnifiGuest,A0:CF:5B:3F:88:51,-88,6,12:39:05
,,,,
UnifiGuest,A0:CF:5B:3F:88:51,-88,6,12:39:08
,,,,
UnifiGuest,A0:CF:5B:3F:88:51,-88,6,12:39:12
,,,,
UnifiGuest,A0:CF:5B:3F:88:51,-88,6,12:39:16
,,,,
UnifiGuest,A0:CF:5B:3F:88:51,-88,6,12:39:20
,,,,
UnifiGuest,A0:CF:5B:3F:88:51,-88,6,12:39:23
,,,,
UnifiGuest,A0:CF:5B:3F:88:51,-79,6,12:39:27
,,,,
UnifiGuest,A0:CF:5B:3F:88:51,-79,6,12:39:31
,,,,
Unifi,A0:CF:5B:3F:87:E0,-79,11,12:38:57
,,,,
Unifi,A0:CF:5B:3F:87:E0,-79,11,12:39:01
,,,,
Unifi,A0:CF:5B:3F:87:E0,-79,11,12:39:05
,,,,
Unifi,A0:CF:5B:3F:87:E0,-79,11,12:39:08
,,,,
Unifi,A0:CF:5B:3F:87:E0,-79,11,12:39:12
,,,,
UnifiGuest,A0:CF:5B:3F:85:D1,-85,11,12:38:57
,,,,
UnifiGuest,A0:CF:5B:3F:85:D1,-85,11,12:39:01
,,,,
UnifiGuest,A0:CF:5B:3F:85:D1,-86,11,12:39:05
,,,,
UnifiGuest,A0:CF:5B:3F:85:D1,-86,11,12:39:08
,,,,
UnifiGuest,A0:CF:5B:3F:85:D1,-89,11,12:39:12
,,,,
UnifiGuest,A0:CF:5B:3F:85:D1,-89,11,12:39:16
,,,,
UnifiGuest,A0:CF:5B:3F:85:D1,-88,11,12:39:20
,,,,
UnifiGuest,A0:CF:5B:3F:85:D1,-88,11,12:39:23
,,,,
UnifiGuest,A0:CF:5B:3F:85:D1,-88,11,12:39:27
,,,,
UnifiGuest,A0:CF:5B:3F:85:D1,-89,11,12:39:31
,,,,
Unifi,A0:CF:5B:3F:88:50,-81,6,12:38:57
,,,,
,A0:CF:5B:3F:88:50,-78,6,12:38:57
,,,,
Unifi,A0:CF:5B:3F:88:50,-81,6,12:39:01
,,,,
,A0:CF:5B:3F:88:50,-78,6,12:39:01
,,,,
Unifi,A0:CF:5B:3F:88:50,-84,6,12:39:05
,,,,
,A0:CF:5B:3F:88:50,-78,6,12:39:05
,,,,
Unifi,A0:CF:5B:3F:88:50,-88,6,12:39:08
,,,,
Unifi,A0:CF:5B:3F:88:50,-88,6,12:39:12
,,,,
Unifi,A0:CF:5B:3F:88:50,-88,6,12:39:16
,,,,
Unifi,A0:CF:5B:3F:88:50,-88,6,12:39:20
,,,,
Unifi,A0:CF:5B:3F:88:50,-88,6,12:39:23
,,,,
Unifi,A0:CF:5B:3F:88:50,-78,6,12:39:27
,,,,
Unifi,A0:CF:5B:3F:88:50,-78,6,12:39:31
,,,,
eduroam,A0:CF:5B:3F:88:52,-79,6,12:38:57
,,,,
eduroam,A0:CF:5B:3F:88:52,-79,6,12:39:01
,,,,
eduroam,A0:CF:5B:3F:88:52,-79,6,12:39:05
,,,,
eduroam,A0:CF:5B:3F:88:52,-79,6,12:39:08
,,,,
eduroam,A0:CF:5B:3F:88:52,-79,6,12:39:12
,,,,
eduroam,A0:CF:5B:3F:88:52,-79,6,12:39:16
,,,,
eduroam,A0:CF:5B:3F:88:52,-78,6,12:39:27
,,,,
eduroam,A0:CF:5B:3F:88:52,-78,6,12:39:31
