SSID,BSS,RSSI,Channel,Time
,,,,
Unifi,A0:CF:5B:3D:82:70,-87,1,15:18:50
,,,,
Unifi,A0:CF:5B:3D:82:70,-87,1,15:18:54
,,,,
Unifi,A0:CF:5B:3D:82:70,-89,1,15:18:58
,,,,
Unifi,A0:CF:5B:3D:82:70,-89,1,15:19:02
,,,,
Unifi,A0:CF:5B:3D:82:70,-89,1,15:19:05
,,,,
Unifi,A0:CF:5B:3D:82:70,-89,1,15:19:09
,,,,
Unifi,A0:CF:5B:3D:82:70,-88,1,15:19:13
,,,,
Unifi,A0:CF:5B:3D:82:70,-90,1,15:19:16
,,,,
Unifi,A0:CF:5B:3D:82:70,-90,1,15:19:22
,,,,
eduroam,A0:CF:5B:3F:88:ED,-91,149,15:18:54
,,,,
eduroam,A0:CF:5B:3F:88:ED,-91,149,15:18:58
,,,,
eduroam,A0:CF:5B:3F:88:ED,-91,149,15:19:02
,,,,
eduroam,A0:CF:5B:3F:88:ED,-91,149,15:19:05
,,,,
eduroam,A0:CF:5B:3F:88:ED,-91,149,15:19:09
,,,,
eduroam,A0:CF:5B:3F:88:ED,-91,149,15:19:13
,,,,
eduroam,A0:CF:5B:3F:88:ED,-91,149,15:19:16
,,,,
eduroam,A0:CF:5B:3F:88:ED,-91,149,15:19:22
,,,,
Unifi,70:DF:2F:9C:47:4F,-92,64,15:18:50
,,,,
Unifi,70:DF:2F:9C:47:4F,-91,64,15:18:54
,,,,
Unifi,70:DF:2F:9C:47:4F,-91,64,15:18:58
,,,,
Unifi,70:DF:2F:9C:47:4F,-93,64,15:19:02
,,,,
Unifi,70:DF:2F:9C:47:4F,-91,64,15:19:05
,,,,
Unifi,70:DF:2F:9C:47:4F,-91,64,15:19:09
,,,,
Unifi,70:DF:2F:9C:47:4F,-89,64,15:19:13
,,,,
Unifi,70:DF:2F:9C:47:4F,-91,64,15:19:16
,,,,
Unifi,70:DF:2F:9C:47:4F,-88,64,15:19:22
,,,,
eduroam,70:DF:2F:9C:47:42,-86,1,15:18:50
,,,,
eduroam,70:DF:2F:9C:47:42,-86,1,15:18:54
,,,,
eduroam,70:DF:2F:9C:47:42,-86,1,15:18:58
,,,,
eduroam,70:DF:2F:9C:47:42,-86,1,15:19:02
,,,,
eduroam,70:DF:2F:9C:47:42,-86,1,15:19:05
,,,,
eduroam,70:DF:2F:9C:47:42,-86,1,15:19:09
,,,,
eduroam,70:DF:2F:9C:47:42,-86,1,15:19:13
,,,,
eduroam,70:DF:2F:9C:47:42,-83,1,15:19:16
,,,,
eduroam,70:DF:2F:9C:47:42,-83,1,15:19:22
,,,,
Unifi,10:BD:18:F0:C8:A0,-89,1,15:18:50
,,,,
Unifi,10:BD:18:F0:C8:A0,-89,1,15:18:54
,,,,
Unifi,10:BD:18:F0:C8:A0,-89,1,15:18:58
,,,,
UnifiGuest,A0:CF:5B:3D:82:71,-88,1,15:18:50
,,,,
UnifiGuest,A0:CF:5B:3D:82:71,-88,1,15:18:54
,,,,
UnifiGuest,A0:CF:5B:3D:82:71,-89,1,15:18:58
,,,,
UnifiGuest,A0:CF:5B:3D:82:71,-89,1,15:19:02
,,,,
UnifiGuest,A0:CF:5B:3D:82:71,-89,1,15:19:05
,,,,
UnifiGuest,A0:CF:5B:3D:82:71,-89,1,15:19:09
,,,,
UnifiGuest,A0:CF:5B:3D:82:71,-87,1,15:19:13
,,,,
UnifiGuest,A0:CF:5B:3D:82:71,-87,1,15:19:16
,,,,
UnifiGuest,A0:CF:5B:3D:82:71,-87,1,15:19:22
,,,,
UnifiGuest,A0:CF:5B:3F:88:EE,-88,149,15:19:05
,,,,
UnifiGuest,A0:CF:5B:3F:88:EE,-88,149,15:19:09
,,,,
UnifiGuest,A0:CF:5B:3F:88:EE,-88,149,15:19:13
,,,,
UnifiGuest,A0:CF:5B:3F:88:EE,-88,149,15:19:16
,,,,
UnifiGuest,A0:CF:5B:3F:88:EE,-91,149,15:19:22
,,,,
UnifiGuest,10:BD:18:F0:C8:A1,-88,1,15:18:50
,,,,
UnifiGuest,10:BD:18:F0:C8:A1,-88,1,15:18:54
,,,,
UnifiGuest,10:BD:18:F0:C8:A1,-88,1,15:18:58
,,,,
eduroam,A0:CF:5B:3D:82:72,-88,1,15:18:50
,,,,
eduroam,A0:CF:5B:3D:82:72,-88,1,15:18:54
,,,,
eduroam,A0:CF:5B:3D:82:72,-88,1,15:18:58
,,,,
eduroam,A0:CF:5B:3D:82:72,-88,1,15:19:02
,,,,
eduroam,A0:CF:5B:3D:82:72,-88,1,15:19:05
,,,,
eduroam,A0:CF:5B:3D:82:72,-88,1,15:19:09
,,,,
eduroam,A0:CF:5B:3D:82:72,-88,1,15:19:13
,,,,
eduroam,A0:CF:5B:3D:82:72,-92,1,15:19:16
,,,,
eduroam,A0:CF:5B:3D:82:72,-92,1,15:19:22
,,,,
eduroam,A0:CF:5B:3F:88:E2,-92,6,15:19:16
,,,,
eduroam,A0:CF:5B:3F:88:E2,-92,6,15:19:22
,,,,
Unifi,10:BD:18:F0:CA:B0,-79,11,15:18:50
,,,,
Unifi,10:BD:18:F0:CA:B0,-79,11,15:18:54
,,,,
Unifi,10:BD:18:F0:CA:B0,-82,11,15:18:58
,,,,
Unifi,10:BD:18:F0:CA:B0,-81,11,15:19:02
,,,,
Unifi,10:BD:18:F0:CA:B0,-81,11,15:19:05
,,,,
Unifi,10:BD:18:F0:CA:B0,-81,11,15:19:09
,,,,
Unifi,10:BD:18:F0:CA:B0,-81,11,15:19:13
,,,,
Unifi,10:BD:18:F0:CA:B0,-83,11,15:19:16
,,,,
Unifi,10:BD:18:F0:CA:B0,-84,11,15:19:22
,,,,
Unifi,A0:CF:5B:3D:7F:D0,-92,1,15:18:50
,,,,
Unifi,A0:CF:5B:3D:7F:D0,-92,1,15:18:54
,,,,
Unifi,A0:CF:5B:3D:7F:D0,-92,1,15:18:58
,,,,
UnifiGuest,10:BD:18:F0:CA:B1,-86,11,15:18:50
,,,,
UnifiGuest,10:BD:18:F0:CA:B1,-89,11,15:18:54
,,,,
UnifiGuest,10:BD:18:F0:CA:B1,-82,11,15:18:58
,,,,
UnifiGuest,10:BD:18:F0:CA:B1,-82,11,15:19:02
,,,,
UnifiGuest,10:BD:18:F0:CA:B1,-82,11,15:19:05
,,,,
UnifiGuest,10:BD:18:F0:CA:B1,-84,11,15:19:09
,,,,
UnifiGuest,10:BD:18:F0:CA:B1,-84,11,15:19:13
,,,,
UnifiGuest,10:BD:18:F0:CA:B1,-84,11,15:19:16
,,,,
UnifiGuest,10:BD:18:F0:CA:B1,-84,11,15:19:22
,,,,
UnifiGuest,A0:CF:5B:3D:7F:D1,-90,1,15:18:50
,,,,
UnifiGuest,A0:CF:5B:3D:7F:D1,-90,1,15:18:54
,,,,
UnifiGuest,A0:CF:5B:3D:7F:D1,-90,1,15:18:58
,,,,
Unifi,A0:CF:5B:3D:5F:90,-87,6,15:18:54
,,,,
Unifi,A0:CF:5B:3D:5F:90,-87,6,15:18:58
,,,,
Unifi,A0:CF:5B:3D:5F:90,-87,6,15:19:02
,,,,
Unifi,A0:CF:5B:3D:5F:90,-87,6,15:19:05
,,,,
Unifi,A0:CF:5B:3D:5F:90,-87,6,15:19:09
,,,,
Unifi,A0:CF:5B:3D:5F:90,-87,6,15:19:13
,,,,
Unifi,A0:CF:5B:3D:5F:90,-84,6,15:19:16
,,,,
Unifi,A0:CF:5B:3D:5F:90,-84,6,15:19:22
,,,,
Unifi,A0:CF:5B:0E:33:D0,-86,6,15:18:50
,,,,
Unifi,A0:CF:5B:0E:33:D0,-86,6,15:18:54
,,,,
Unifi,A0:CF:5B:0E:33:D0,-86,6,15:18:58
,,,,
Unifi,A0:CF:5B:0E:33:D0,-86,6,15:19:02
,,,,
Unifi,A0:CF:5B:0E:33:D0,-86,6,15:19:05
,,,,
Unifi,A0:CF:5B:0E:33:D0,-86,6,15:19:09
,,,,
Unifi,A0:CF:5B:0E:33:D0,-86,6,15:19:13
,,,,
Unifi,A0:CF:5B:0E:33:D0,-89,6,15:19:16
,,,,
Unifi,A0:CF:5B:0E:33:D0,-86,6,15:19:22
,,,,
eduroam,10:BD:18:F0:CA:B2,-90,11,15:18:50
,,,,
eduroam,10:BD:18:F0:CA:B2,-84,11,15:18:54
,,,,
