SSID,BSS,RSSI,Channel,Time
,,,,
eduroam,D4:C9:3C:E8:EF:22,-83,6,15:26:02
,,,,
eduroam,D4:C9:3C:E8:EF:22,-83,6,15:26:06
,,,,
eduroam,D4:C9:3C:E8:EF:22,-83,6,15:26:11
,,,,
eduroam,D4:C9:3C:E8:EF:22,-83,6,15:26:15
,,,,
eduroam,D4:C9:3C:E8:EF:22,-83,6,15:26:20
,,,,
eduroam,D4:C9:3C:E8:EF:22,-83,6,15:26:25
,,,,
eduroam,70:EA:1A:24:03:8D,-85,157,15:25:53
,,,,
eduroam,70:EA:1A:24:03:8D,-89,157,15:25:57
,,,,
eduroam,70:EA:1A:24:03:8D,-85,157,15:26:02
,,,,
eduroam,70:EA:1A:24:03:8D,-86,157,15:26:06
,,,,
eduroam,70:EA:1A:24:03:8D,-89,157,15:26:11
,,,,
eduroam,70:EA:1A:24:03:8D,-87,157,15:26:15
,,,,
eduroam,70:EA:1A:24:03:8D,-85,157,15:26:20
,,,,
eduroam,70:EA:1A:24:03:8D,-88,157,15:26:25
,,,,
Unifi,00:2C:C8:A3:64:20,-77,11,15:25:53
,,,,
Unifi,00:2C:C8:A3:64:20,-77,11,15:25:57
,,,,
Unifi,00:2C:C8:A3:64:20,-77,11,15:26:02
,,,,
Unifi,00:2C:C8:A3:64:20,-77,11,15:26:06
,,,,
Unifi,00:2C:C8:A3:64:20,-77,11,15:26:11
,,,,
UnifiGuest,D4:C9:3C:DF:60:0E,-82,36,15:25:53
,,,,
UnifiGuest,D4:C9:3C:DF:60:0E,-82,36,15:25:57
,,,,
UnifiGuest,D4:C9:3C:DF:60:0E,-79,36,15:26:02
,,,,
UnifiGuest,D4:C9:3C:DF:60:0E,-80,36,15:26:06
,,,,
UnifiGuest,D4:C9:3C:DF:60:0E,-80,36,15:26:11
,,,,
UnifiGuest,D4:C9:3C:DF:60:0E,-80,36,15:26:15
,,,,
UnifiGuest,D4:C9:3C:DF:60:0E,-80,36,15:26:20
,,,,
UnifiGuest,D4:C9:3C:DF:60:0E,-80,36,15:26:25
,,,,
Unifi,70:DB:98:5B:E5:0F,-87,56,15:25:53
,,,,
Unifi,70:DB:98:5B:E5:0F,-88,56,15:25:57
,,,,
Unifi,70:DB:98:5B:E5:0F,-88,56,15:26:02
,,,,
Unifi,70:DB:98:5B:E5:0F,-91,56,15:26:06
,,,,
Unifi,70:DB:98:5B:E5:0F,-90,56,15:26:11
,,,,
Unifi,70:DB:98:5B:E5:0F,-91,56,15:26:15
,,,,
Unifi,70:DB:98:5B:E5:0F,-87,56,15:26:20
,,,,
Unifi,70:DB:98:5B:E5:0F,-87,56,15:26:25
,,,,
UnifiGuest,70:EA:1A:0E:07:81,-80,6,15:25:53
,,,,
UnifiGuest,70:EA:1A:0E:07:81,-82,6,15:25:57
,,,,
UnifiGuest,70:EA:1A:0E:07:81,-82,6,15:26:02
,,,,
UnifiGuest,70:EA:1A:0E:07:81,-82,6,15:26:06
,,,,
UnifiGuest,70:EA:1A:0E:07:81,-82,6,15:26:11
,,,,
UnifiGuest,70:EA:1A:0E:07:81,-82,6,15:26:15
,,,,
UnifiGuest,70:EA:1A:0E:07:81,-82,6,15:26:20
,,,,
Unifi,70:EA:1A:0D:FB:00,-89,11,15:25:57
,,,,
Unifi,70:EA:1A:0D:FB:00,-89,11,15:26:02
,,,,
Unifi,70:EA:1A:0D:FB:00,-89,11,15:26:06
,,,,
Unifi,70:EA:1A:0D:FB:00,-89,11,15:26:11
,,,,
Unifi,70:EA:1A:0D:FB:00,-89,11,15:26:15
,,,,
Unifi,70:EA:1A:0D:FB:00,-89,11,15:26:20
,,,,
eduroam,D4:C9:3C:DF:62:AD,-89,161,15:25:53
,,,,
eduroam,D4:C9:3C:DF:62:AD,-91,161,15:25:57
,,,,
eduroam,D4:C9:3C:DF:62:AD,-84,161,15:26:02
,,,,
eduroam,D4:C9:3C:DF:62:AD,-84,161,15:26:06
,,,,
eduroam,D4:C9:3C:DF:62:AD,-86,161,15:26:11
,,,,
eduroam,D4:C9:3C:DF:62:AD,-88,161,15:26:15
,,,,
eduroam,D4:C9:3C:DF:62:AD,-87,161,15:26:20
,,,,
eduroam,D4:C9:3C:DF:62:AD,-86,161,15:26:25
,,,,
Blackvue750S-F26BF5,00:25:42:F2:6B:F5,-92,1,15:25:57
,,,,
Blackvue750S-F26BF5,00:25:42:F2:6B:F5,-92,1,15:26:02
,,,,
Blackvue750S-F26BF5,00:25:42:F2:6B:F5,-92,1,15:26:06
,,,,
Blackvue750S-F26BF5,00:25:42:F2:6B:F5,-92,1,15:26:11
,,,,
Blackvue750S-F26BF5,00:25:42:F2:6B:F5,-92,1,15:26:15
,,,,
Blackvue750S-F26BF5,00:25:42:F2:6B:F5,-92,1,15:26:20
,,,,
Blackvue750S-F26BF5,00:25:42:F2:6B:F5,-92,1,15:26:25
,,,,
mao,20:47:DA:C4:67:F6,-89,11,15:25:53
,,,,
mao,20:47:DA:C4:67:F6,-87,11,15:25:57
,,,,
mao,20:47:DA:C4:67:F6,-93,11,15:26:02
,,,,
mao,20:47:DA:C4:67:F6,-93,11,15:26:06
,,,,
mao,20:47:DA:C4:67:F6,-88,11,15:26:11
,,,,
mao,20:47:DA:C4:67:F6,-91,11,15:26:15
,,,,
mao,20:47:DA:C4:67:F6,-85,11,15:26:20
,,,,
mao,20:47:DA:C4:67:F6,-92,11,15:26:25
,,,,
Unifi,70:EA:1A:24:03:80,-86,1,15:25:53
,,,,
Unifi,70:EA:1A:24:03:80,-86,1,15:25:57
,,,,
Unifi,70:EA:1A:24:03:80,-86,1,15:26:02
,,,,
eduroam,70:DF:2F:DC:36:AD,-81,52,15:25:53
,,,,
eduroam,70:DF:2F:DC:36:AD,-84,52,15:25:57
,,,,
eduroam,70:DF:2F:DC:36:AD,-82,52,15:26:02
,,,,
eduroam,70:DF:2F:DC:36:AD,-81,52,15:26:06
,,,,
eduroam,70:DF:2F:DC:36:AD,-85,52,15:26:11
,,,,
eduroam,70:DF:2F:DC:36:AD,-79,52,15:26:15
,,,,
eduroam,70:DF:2F:DC:36:AD,-85,52,15:26:20
,,,,
eduroam,70:DF:2F:DC:36:AD,-74,52,15:26:25
,,,,
UnifiGuest,70:EA:1A:0E:08:4E,-90,64,15:25:53
,,,,
UnifiGuest,70:EA:1A:0E:08:4E,-92,64,15:25:57
,,,,
UnifiGuest,70:EA:1A:0E:08:4E,-89,64,15:26:02
,,,,
UnifiGuest,70:EA:1A:0E:08:4E,-91,64,15:26:06
,,,,
UnifiGuest,70:EA:1A:0E:08:4E,-88,64,15:26:11
,,,,
UnifiGuest,70:EA:1A:0E:08:4E,-88,64,15:26:15
,,,,
UnifiGuest,70:EA:1A:0E:08:4E,-87,64,15:26:20
,,,,
UnifiGuest,70:EA:1A:0E:08:4E,-89,64,15:26:25
,,,,
UnifiGuest,D4:C9:3C:DF:60:01,-72,11,15:25:57
,,,,
UnifiGuest,D4:C9:3C:DF:60:01,-72,11,15:26:02
,,,,
UnifiGuest,D4:C9:3C:DF:60:01,-72,11,15:26:06
,,,,
UnifiGuest,D4:C9:3C:DF:60:01,-72,11,15:26:11
,,,,
UnifiGuest,D4:C9:3C:DF:60:01,-72,11,15:26:15
,,,,
UnifiGuest,D4:C9:3C:DF:60:01,-72,11,15:26:20
,,,,
UnifiGuest,D4:C9:3C:DF:60:01,-72,11,15:26:25
,,,,
UnifiGuest,2C:33:11:5D:95:A1,-88,11,15:26:02
,,,,
UnifiGuest,2C:33:11:5D:95:A1,-91,11,15:26:06
,,,,
UnifiGuest,2C:33:11:5D:95:A1,-91,11,15:26:11
,,,,
UnifiGuest,2C:33:11:5D:95:A1,-91,11,15:26:15
,,,,
UnifiGuest,2C:33:11:5D:95:A1,-90,11,15:26:20
,,,,
UnifiGuest,2C:33:11:5D:95:A1,-90,11,15:26:25
,,,,
eduroam,70:DB:98:5B:E5:02,-85,1,15:25:57
,,,,
eduroam,70:DB:98:5B:E5:02,-85,1,15:26:02
,,,,
eduroam,70:DB:98:5B:E5:02,-85,1,15:26:06
,,,,
eduroam,70:DB:98:5B:E5:02,-85,1,15:26:11
,,,,
eduroam,70:DB:98:5B:E5:02,-79,1,15:26:15
,,,,
eduroam,70:DB:98:5B:E5:02,-79,1,15:26:20
,,,,
eduroam,70:DB:98:5B:E5:02,-79,1,15:26:25
,,,,
eduroam,70:DF:2F:C6:A7:62,-58,1,15:25:53
,,,,
eduroam,70:DF:2F:C6:A7:62,-85,1,15:25:57
,,,,
eduroam,70:DF:2F:C6:A7:62,-85,1,15:26:02
,,,,
eduroam,70:DF:2F:C6:A7:62,-85,1,15:26:06
,,,,
eduroam,70:DF:2F:C6:A7:62,-85,1,15:26:11
,,,,
eduroam,70:DF:2F:C6:A7:62,-83,1,15:26:15
,,,,
eduroam,70:DF:2F:C6:A7:62,-83,1,15:26:20
,,,,
eduroam,70:DF:2F:C6:A7:62,-83,1,15:26:25
,,,,
UnifiGuest,70:EA:1A:4D:25:0E,-89,64,15:25:53
,,,,
UnifiGuest,70:EA:1A:4D:25:0E,-88,64,15:25:57
,,,,
UnifiGuest,70:EA:1A:4D:25:0E,-87,64,15:26:02
,,,,
UnifiGuest,70:EA:1A:4D:25:0E,-87,64,15:26:06
,,,,
UnifiGuest,70:EA:1A:4D:25:0E,-87,64,15:26:11
,,,,
UnifiGuest,70:EA:1A:4D:25:0E,-87,64,15:26:15
,,,,
UnifiGuest,70:EA:1A:4D:25:0E,-87,64,15:26:20
,,,,
UnifiGuest,70:EA:1A:4D:25:0E,-88,64,15:26:25
,,,,
Unifi,70:DF:2F:DC:36:A0,-76,11,15:25:53
,,,,
Unifi,70:DF:2F:DC:36:A0,-78,11,15:25:57
,,,,
Unifi,70:DF:2F:DC:36:A0,-78,11,15:26:02
,,,,
Unifi,70:DF:2F:DC:36:A0,-78,11,15:26:06
,,,,
Unifi,70:DF:2F:DC:36:A0,-78,11,15:26:11
,,,,
Unifi,70:DF:2F:DC:36:A0,-78,11,15:26:15
,,,,
Unifi,70:DF:2F:DC:36:A0,-78,11,15:26:20
,,,,
UnifiGuest,70:EA:1A:0E:08:41,-88,1,15:25:53
,,,,
UnifiGuest,70:EA:1A:0E:08:41,-88,1,15:25:57
,,,,
UnifiGuest,70:EA:1A:0E:08:41,-88,1,15:26:02
,,,,
UnifiGuest,70:EA:1A:0E:08:41,-88,1,15:26:06
,,,,
UnifiGuest,70:EA:1A:0E:08:41,-88,1,15:26:11
,,,,
UnifiGuest,70:EA:1A:0E:08:41,-88,1,15:26:15
,,,,
UnifiGuest,70:EA:1A:0E:08:41,-88,1,15:26:20
,,,,
eduroam,D4:C9:3C:DF:59:2D,-76,161,15:25:53
,,,,
eduroam,D4:C9:3C:DF:59:2D,-78,161,15:25:57
,,,,
eduroam,D4:C9:3C:DF:59:2D,-75,161,15:26:02
,,,,
eduroam,D4:C9:3C:DF:59:2D,-75,161,15:26:06
,,,,
eduroam,D4:C9:3C:DF:59:2D,-79,161,15:26:11
,,,,
eduroam,D4:C9:3C:DF:59:2D,-74,161,15:26:15
,,,,
eduroam,D4:C9:3C:DF:59:2D,-76,161,15:26:20
,,,,
eduroam,D4:C9:3C:DF:59:2D,-77,161,15:26:25
,,,,
UnifiGuest,70:EA:1A:4D:25:01,-84,11,15:25:57
,,,,
UnifiGuest,70:EA:1A:4D:25:01,-84,11,15:26:02
,,,,
UnifiGuest,70:EA:1A:4D:25:01,-84,11,15:26:06
,,,,
UnifiGuest,70:EA:1A:4D:25:01,-84,11,15:26:11
,,,,
UnifiGuest,70:EA:1A:4D:25:01,-84,11,15:26:15
,,,,
UnifiGuest,70:EA:1A:4D:25:01,-84,11,15:26:20
,,,,
Unifi,70:EA:1A:0E:07:8F,-85,44,15:25:53
,,,,
Unifi,70:EA:1A:0E:07:8F,-79,44,15:25:57
,,,,
Unifi,70:EA:1A:0E:07:8F,-92,44,15:26:02
,,,,
Unifi,70:EA:1A:0E:07:8F,-84,44,15:26:06
,,,,
Unifi,70:EA:1A:0E:07:8F,-84,44,15:26:11
,,,,
Unifi,70:EA:1A:0E:07:8F,-87,44,15:26:15
,,,,
Unifi,70:EA:1A:0E:07:8F,-86,44,15:26:20
,,,,
Unifi,70:EA:1A:0E:07:8F,-88,44,15:26:25
,,,,
UnifiGuest,70:EA:1A:0D:FB:0E,-84,36,15:25:53
,,,,
UnifiGuest,70:EA:1A:0D:FB:0E,-84,36,15:25:57
,,,,
UnifiGuest,70:EA:1A:0D:FB:0E,-84,36,15:26:02
,,,,
UnifiGuest,70:EA:1A:0D:FB:0E,-88,36,15:26:06
,,,,
UnifiGuest,70:EA:1A:0D:FB:0E,-88,36,15:26:11
,,,,
UnifiGuest,70:EA:1A:0D:FB:0E,-88,36,15:26:15
,,,,
UnifiGuest,70:EA:1A:0D:FB:0E,-82,36,15:26:20
,,,,
UnifiGuest,70:EA:1A:0D:FB:0E,-78,36,15:26:25
,,,,
eduroam,70:EA:1A:03:09:62,-85,1,15:26:11
,,,,
eduroam,70:EA:1A:03:09:62,-90,1,15:26:15
,,,,
eduroam,70:EA:1A:03:09:62,-89,1,15:26:20
,,,,
eduroam,70:EA:1A:03:09:62,-87,1,15:26:25
,,,,
UnifiGuest,70:EA:1A:24:03:8E,-85,157,15:25:53
,,,,
UnifiGuest,70:EA:1A:24:03:8E,-89,157,15:25:57
,,,,
UnifiGuest,70:EA:1A:24:03:8E,-84,157,15:26:02
,,,,
UnifiGuest,70:EA:1A:24:03:8E,-88,157,15:26:06
,,,,
UnifiGuest,70:EA:1A:24:03:8E,-87,157,15:26:11
,,,,
UnifiGuest,70:EA:1A:24:03:8E,-87,157,15:26:15
,,,,
UnifiGuest,70:EA:1A:24:03:8E,-86,157,15:26:20
,,,,
UnifiGuest,70:EA:1A:24:03:8E,-87,157,15:26:25
,,,,
UnifiGuest,00:2C:C8:A3:64:21,-77,11,15:25:53
,,,,
UnifiGuest,00:2C:C8:A3:64:21,-77,11,15:25:57
,,,,
UnifiGuest,00:2C:C8:A3:64:21,-77,11,15:26:02
,,,,
UnifiGuest,00:2C:C8:A3:64:21,-77,11,15:26:06
,,,,
UnifiGuest,00:2C:C8:A3:64:21,-77,11,15:26:11
,,,,
UnifiGuest,00:2C:C8:A3:64:21,-85,11,15:26:25
,,,,
ECUE,C4:12:F5:CB:E4:E2,-79,1,15:25:53
,,,,
ECUE,C4:12:F5:CB:E4:E2,-78,1,15:25:57
,,,,
ECUE,C4:12:F5:CB:E4:E2,-85,1,15:26:02
,,,,
ECUE,C4:12:F5:CB:E4:E2,-85,1,15:26:06
,,,,
ECUE,C4:12:F5:CB:E4:E2,-85,1,15:26:11
,,,,
ECUE,C4:12:F5:CB:E4:E2,-70,1,15:26:15
,,,,
ECUE,C4:12:F5:CB:E4:E2,-76,1,15:26:20
,,,,
ECUE,C4:12:F5:CB:E4:E2,-76,1,15:26:25
,,,,
Unifi,D4:C9:3C:DF:60:0F,-82,36,15:25:53
,,,,
Unifi,D4:C9:3C:DF:60:0F,-82,36,15:25:57
,,,,
Unifi,D4:C9:3C:DF:60:0F,-79,36,15:26:02
,,,,
Unifi,D4:C9:3C:DF:60:0F,-80,36,15:26:06
,,,,
Unifi,D4:C9:3C:DF:60:0F,-80,36,15:26:11
,,,,
Unifi,D4:C9:3C:DF:60:0F,-80,36,15:26:15
,,,,
Unifi,D4:C9:3C:DF:60:0F,-80,36,15:26:20
,,,,
Unifi,D4:C9:3C:DF:60:0F,-80,36,15:26:25
,,,,
Unifi,E8:65:49:32:D6:C0,-85,6,15:25:53
,,,,
Unifi,E8:65:49:32:D6:C0,-87,6,15:25:57
,,,,
Unifi,E8:65:49:32:D6:C0,-85,6,15:26:02
,,,,
Unifi,E8:65:49:32:D6:C0,-86,6,15:26:06
,,,,
Unifi,E8:65:49:32:D6:C0,-84,6,15:26:11
,,,,
Unifi,E8:65:49:32:D6:C0,-84,6,15:26:15
,,,,
Unifi,E8:65:49:32:D6:C0,-84,6,15:26:20
,,,,
Unifi,E8:65:49:32:D6:C0,-83,6,15:26:25
,,,,
eduroam,70:EA:1A:0E:07:82,-81,6,15:25:53
,,,,
eduroam,70:EA:1A:0E:07:82,-82,6,15:25:57
,,,,
eduroam,70:EA:1A:0E:07:82,-82,6,15:26:02
,,,,
eduroam,70:EA:1A:0E:07:82,-82,6,15:26:06
,,,,
eduroam,70:EA:1A:0E:07:82,-82,6,15:26:11
,,,,
eduroam,70:EA:1A:0E:07:82,-82,6,15:26:15
,,,,
eduroam,70:EA:1A:0E:07:82,-82,6,15:26:20
,,,,
UnifiGuest,70:EA:1A:0D:FB:01,-89,11,15:25:57
,,,,
UnifiGuest,70:EA:1A:0D:FB:01,-89,11,15:26:02
,,,,
UnifiGuest,70:EA:1A:0D:FB:01,-89,11,15:26:06
,,,,
UnifiGuest,70:EA:1A:0D:FB:01,-89,11,15:26:11
,,,,
UnifiGuest,70:EA:1A:0D:FB:01,-89,11,15:26:15
,,,,
UnifiGuest,70:EA:1A:0D:FB:01,-89,11,15:26:20
,,,,
UnifiGuest,D4:C9:3C:DF:62:AE,-88,161,15:25:53
,,,,
UnifiGuest,D4:C9:3C:DF:62:AE,-92,161,15:25:57
,,,,
UnifiGuest,D4:C9:3C:DF:62:AE,-85,161,15:26:02
,,,,
UnifiGuest,D4:C9:3C:DF:62:AE,-85,161,15:26:06
,,,,
UnifiGuest,D4:C9:3C:DF:62:AE,-86,161,15:26:11
,,,,
UnifiGuest,D4:C9:3C:DF:62:AE,-86,161,15:26:15
,,,,
UnifiGuest,D4:C9:3C:DF:62:AE,-87,161,15:26:20
,,,,
UnifiGuest,D4:C9:3C:DF:62:AE,-88,161,15:26:25
,,,,
UnifiGuest,70:EA:1A:24:03:81,-85,1,15:25:53
,,,,
UnifiGuest,70:EA:1A:24:03:81,-85,1,15:25:57
,,,,
UnifiGuest,70:EA:1A:24:03:81,-85,1,15:26:02
,,,,
UnifiGuest,70:EA:1A:24:03:81,-87,1,15:26:25
,,,,
UnifiGuest,70:DF:2F:DC:36:AE,-79,52,15:25:53
,,,,
UnifiGuest,70:DF:2F:DC:36:AE,-84,52,15:25:57
,,,,
UnifiGuest,70:DF:2F:DC:36:AE,-82,52,15:26:02
,,,,
UnifiGuest,70:DF:2F:DC:36:AE,-81,52,15:26:06
,,,,
UnifiGuest,70:DF:2F:DC:36:AE,-85,52,15:26:11
,,,,
UnifiGuest,70:DF:2F:DC:36:AE,-79,52,15:26:15
,,,,
UnifiGuest,70:DF:2F:DC:36:AE,-85,52,15:26:20
,,,,
UnifiGuest,70:DF:2F:DC:36:AE,-74,52,15:26:25
,,,,
eduroam,00:A7:42:EC:4F:2D,-92,64,15:25:57
,,,,
eduroam,00:A7:42:EC:4F:2D,-93,64,15:26:02
,,,,
eduroam,00:A7:42:EC:4F:2D,-93,64,15:26:06
,,,,
eduroam,00:A7:42:EC:4F:2D,-90,64,15:26:11
,,,,
eduroam,00:A7:42:EC:4F:2D,-93,64,15:26:15
,,,,
eduroam,00:A7:42:EC:4F:2D,-87,64,15:26:20
,,,,
eduroam,00:A7:42:EC:4F:2D,-93,64,15:26:25
,,,,
Unifi,70:EA:1A:0E:08:4F,-90,64,15:25:53
,,,,
Unifi,70:EA:1A:0E:08:4F,-91,64,15:25:57
,,,,
Unifi,70:EA:1A:0E:08:4F,-91,64,15:26:02
,,,,
Unifi,70:EA:1A:0E:08:4F,-92,64,15:26:06
,,,,
Unifi,70:EA:1A:0E:08:4F,-87,64,15:26:11
,,,,
Unifi,70:EA:1A:0E:08:4F,-88,64,15:26:15
,,,,
Unifi,70:EA:1A:0E:08:4F,-87,64,15:26:20
,,,,
Unifi,70:EA:1A:0E:08:4F,-89,64,15:26:25
,,,,
eduroam,2C:33:11:5D:95:A2,-90,11,15:26:02
,,,,
eduroam,2C:33:11:5D:95:A2,-90,11,15:26:06
,,,,
eduroam,2C:33:11:5D:95:A2,-90,11,15:26:11
,,,,
eduroam,2C:33:11:5D:95:A2,-90,11,15:26:15
,,,,
eduroam,2C:33:11:5D:95:A2,-89,11,15:26:20
,,,,
eduroam,2C:33:11:5D:95:A2,-89,11,15:26:25
,,,,
eduroam,D4:C9:3C:DF:60:02,-70,11,15:25:57
,,,,
eduroam,D4:C9:3C:DF:60:02,-70,11,15:26:02
,,,,
eduroam,D4:C9:3C:DF:60:02,-70,11,15:26:06
,,,,
eduroam,D4:C9:3C:DF:60:02,-70,11,15:26:11
,,,,
eduroam,D4:C9:3C:DF:60:02,-70,11,15:26:15
,,,,
eduroam,D4:C9:3C:DF:60:02,-70,11,15:26:20
,,,,
eduroam,D4:C9:3C:DF:60:02,-70,11,15:26:25
,,,,
Unifi,70:EA:1A:4D:25:0F,-89,64,15:25:53
,,,,
Unifi,70:EA:1A:4D:25:0F,-89,64,15:25:57
,,,,
Unifi,70:EA:1A:4D:25:0F,-87,64,15:26:02
,,,,
Unifi,70:EA:1A:4D:25:0F,-88,64,15:26:06
,,,,
Unifi,70:EA:1A:4D:25:0F,-88,64,15:26:11
,,,,
Unifi,70:EA:1A:4D:25:0F,-89,64,15:26:15
,,,,
Unifi,70:EA:1A:4D:25:0F,-89,64,15:26:20
,,,,
Unifi,70:EA:1A:4D:25:0F,-87,64,15:26:25
,,,,
UnifiGuest,70:DF:2F:DC:36:A1,-76,11,15:25:53
,,,,
UnifiGuest,70:DF:2F:DC:36:A1,-80,11,15:25:57
,,,,
UnifiGuest,70:DF:2F:DC:36:A1,-80,11,15:26:02
,,,,
UnifiGuest,70:DF:2F:DC:36:A1,-80,11,15:26:06
,,,,
UnifiGuest,70:DF:2F:DC:36:A1,-80,11,15:26:11
,,,,
UnifiGuest,70:DF:2F:DC:36:A1,-80,11,15:26:15
,,,,
UnifiGuest,70:DF:2F:DC:36:A1,-80,11,15:26:20
,,,,
eduroam,70:EA:1A:0E:08:42,-87,1,15:25:53
,,,,
eduroam,70:EA:1A:0E:08:42,-87,1,15:25:57
,,,,
eduroam,70:EA:1A:0E:08:42,-87,1,15:26:02
,,,,
eduroam,D4:C9:3C:E8:EF:2D,-89,48,15:25:53
,,,,
eduroam,D4:C9:3C:E8:EF:2D,-89,48,15:25:57
,,,,
eduroam,D4:C9:3C:E8:EF:2D,-91,48,15:26:02
,,,,
eduroam,D4:C9:3C:E8:EF:2D,-91,48,15:26:06
,,,,
eduroam,D4:C9:3C:E8:EF:2D,-91,48,15:26:11
,,,,
eduroam,D4:C9:3C:E8:EF:2D,-91,48,15:26:15
,,,,
eduroam,D4:C9:3C:E8:EF:2D,-91,48,15:26:20
,,,,
eduroam,D4:C9:3C:E8:EF:2D,-89,48,15:26:25
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-76,161,15:25:53
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-79,161,15:25:57
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-75,161,15:26:02
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-75,161,15:26:06
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-79,161,15:26:11
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-74,161,15:26:15
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-76,161,15:26:20
,,,,
UnifiGuest,D4:C9:3C:DF:59:2E,-77,161,15:26:25
,,,,
Unifi,00:A7:42:EC:4F:20,-88,1,15:25:53
,,,,
Unifi,00:A7:42:EC:4F:20,-88,1,15:25:57
,,,,
Unifi,00:A7:42:EC:4F:20,-88,1,15:26:02
,,,,
Unifi,00:A7:42:EC:4F:20,-88,1,15:26:06
,,,,
Unifi,00:A7:42:EC:4F:20,-88,1,15:26:11
,,,,
Unifi,00:A7:42:EC:4F:20,-86,1,15:26:15
,,,,
Unifi,00:A7:42:EC:4F:20,-86,1,15:26:20
,,,,
Unifi,00:A7:42:EC:4F:20,-86,1,15:26:25
,,,,
eduroam,70:EA:1A:4D:25:02,-85,11,15:25:57
,,,,
eduroam,70:EA:1A:4D:25:02,-85,11,15:26:02
,,,,
eduroam,70:EA:1A:4D:25:02,-85,11,15:26:06
,,,,
eduroam,70:EA:1A:4D:25:02,-85,11,15:26:11
,,,,
eduroam,70:EA:1A:4D:25:02,-85,11,15:26:15
,,,,
eduroam,70:EA:1A:4D:25:02,-85,11,15:26:20
,,,,
Unifi,70:EA:1A:0D:FB:0F,-85,36,15:25:53
,,,,
Unifi,70:EA:1A:0D:FB:0F,-85,36,15:25:57
,,,,
Unifi,70:EA:1A:0D:FB:0F,-85,36,15:26:02
,,,,
Unifi,70:EA:1A:0D:FB:0F,-85,36,15:26:06
,,,,
Unifi,70:EA:1A:0D:FB:0F,-85,36,15:26:11
,,,,
Unifi,70:EA:1A:0D:FB:0F,-85,36,15:26:15
,,,,
Unifi,70:EA:1A:0D:FB:0F,-82,36,15:26:20
,,,,
Unifi,70:EA:1A:0D:FB:0F,-78,36,15:26:25
,,,,
Unifi,D4:C9:3C:E8:EF:20,-84,6,15:25:57
,,,,
Unifi,D4:C9:3C:E8:EF:20,-84,6,15:26:02
,,,,
Unifi,D4:C9:3C:E8:EF:20,-84,6,15:26:06
,,,,
Unifi,D4:C9:3C:E8:EF:20,-84,6,15:26:11
,,,,
Unifi,D4:C9:3C:E8:EF:20,-84,6,15:26:15
,,,,
Unifi,D4:C9:3C:E8:EF:20,-84,6,15:26:20
,,,,
Unifi,D4:C9:3C:E8:EF:20,-84,6,15:26:25
,,,,
Unifi,70:EA:1A:24:03:8F,-85,157,15:25:53
,,,,
Unifi,70:EA:1A:24:03:8F,-88,157,15:25:57
,,,,
Unifi,70:EA:1A:24:03:8F,-84,157,15:26:02
,,,,
