SSID,BSS,RSSI,Channel,Time
,,,,
eduroam,64:D8:14:72:52:C2,-80,11,3:04:58pm
,,,,
eduroam,64:D8:14:72:52:C2,-83,11,3:05:00pm
,,,,
eduroam,64:D8:14:72:52:C2,-81,11,3:05:03pm
,,,,
eduroam,64:D8:14:72:52:C2,-81,11,3:05:05pm
,,,,
eduroam,64:D8:14:72:52:C2,-79,11,3:05:08pm
,,,,
eduroam,64:D8:14:72:52:C2,-81,11,3:05:11pm
,,,,
eduroam,64:D8:14:72:52:C2,-78,11,3:05:14pm
,,,,
eduroam,64:D8:14:72:52:C2,-79,11,3:05:17pm
,,,,
eduroam,64:D8:14:72:52:C2,-83,11,3:05:19pm
,,,,
eduroam,64:D8:14:72:52:C2,-79,11,3:05:22pm
,,,,
eduroam,64:D8:14:72:52:C2,-87,11,3:05:25pm
,,,,
eduroam,64:D8:14:72:52:C2,-86,11,3:05:28pm
,,,,
Hydro,D4:6E:0E:6D:8B:17,-89,4,3:05:00pm
,,,,
Hydro,D4:6E:0E:6D:8B:17,-88,4,3:05:03pm
,,,,
Hydro,D4:6E:0E:6D:8B:17,-87,4,3:05:05pm
,,,,
Hydro,D4:6E:0E:6D:8B:17,-84,4,3:05:08pm
,,,,
Hydro,D4:6E:0E:6D:8B:17,-90,4,3:05:11pm
,,,,
Hydro,D4:6E:0E:6D:8B:17,-89,4,3:05:14pm
,,,,
Hydro,D4:6E:0E:6D:8B:17,-87,4,3:05:17pm
,,,,
Hydro,D4:6E:0E:6D:8B:17,-90,4,3:05:19pm
,,,,
Hydro,D4:6E:0E:6D:8B:17,-86,4,3:05:22pm
,,,,
Hydro,D4:6E:0E:6D:8B:17,-89,4,3:05:25pm
,,,,
Hydro,D4:6E:0E:6D:8B:17,-89,4,3:05:28pm
,,,,
eduroam,A0:CF:5B:3F:7C:ED,-77,48,3:04:58pm
,,,,
eduroam,A0:CF:5B:3F:7C:ED,-78,48,3:05:00pm
,,,,
eduroam,A0:CF:5B:3F:7C:ED,-80,48,3:05:03pm
,,,,
eduroam,A0:CF:5B:3F:7C:ED,-81,48,3:05:05pm
,,,,
eduroam,A0:CF:5B:3F:7C:ED,-78,48,3:05:08pm
,,,,
eduroam,A0:CF:5B:3F:7C:ED,-78,48,3:05:11pm
,,,,
eduroam,A0:CF:5B:3F:7C:ED,-78,48,3:05:14pm
,,,,
eduroam,A0:CF:5B:3F:7C:ED,-80,48,3:05:17pm
,,,,
eduroam,A0:CF:5B:3F:7C:ED,-81,48,3:05:19pm
,,,,
eduroam,A0:CF:5B:3F:7C:ED,-75,48,3:05:22pm
,,,,
eduroam,A0:CF:5B:3F:7C:ED,-76,48,3:05:25pm
,,,,
eduroam,A0:CF:5B:3F:7C:ED,-78,48,3:05:28pm
,,,,
Unifi,B8:62:1F:E9:01:FF,-78,40,3:04:58pm
,,,,
Unifi,B8:62:1F:E9:01:FF,-80,40,3:05:00pm
,,,,
Unifi,B8:62:1F:E9:01:FF,-83,40,3:05:03pm
,,,,
Unifi,B8:62:1F:E9:01:FF,-81,40,3:05:05pm
,,,,
Unifi,B8:62:1F:E9:01:FF,-81,40,3:05:08pm
,,,,
Unifi,B8:62:1F:E9:01:FF,-81,40,3:05:11pm
,,,,
Unifi,B8:62:1F:E9:01:FF,-81,40,3:05:14pm
,,,,
Unifi,B8:62:1F:E9:01:FF,-81,40,3:05:17pm
,,,,
Unifi,B8:62:1F:E9:01:FF,-81,40,3:05:19pm
,,,,
Unifi,B8:62:1F:E9:01:FF,-82,40,3:05:22pm
,,,,
Unifi,B8:62:1F:E9:01:FF,-79,40,3:05:25pm
,,,,
Unifi,B8:62:1F:E9:01:FF,-79,40,3:05:28pm
,,,,
Unifi,A0:CF:5B:3F:7C:E0,-70,1,3:04:58pm
,,,,
Unifi,A0:CF:5B:3F:7C:E0,-75,1,3:05:00pm
,,,,
Unifi,A0:CF:5B:3F:7C:E0,-73,1,3:05:03pm
,,,,
Unifi,A0:CF:5B:3F:7C:E0,-68,1,3:05:05pm
,,,,
Unifi,A0:CF:5B:3F:7C:E0,-70,1,3:05:08pm
,,,,
Unifi,A0:CF:5B:3F:7C:E0,-69,1,3:05:11pm
,,,,
Unifi,A0:CF:5B:3F:7C:E0,-70,1,3:05:14pm
,,,,
Unifi,A0:CF:5B:3F:7C:E0,-69,1,3:05:17pm
,,,,
Unifi,A0:CF:5B:3F:7C:E0,-73,1,3:05:19pm
,,,,
Unifi,A0:CF:5B:3F:7C:E0,-68,1,3:05:22pm
,,,,
Unifi,A0:CF:5B:3F:7C:E0,-70,1,3:05:25pm
,,,,
Unifi,A0:CF:5B:3F:7C:E0,-72,1,3:05:28pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:EE,-78,48,3:04:58pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:EE,-78,48,3:05:00pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:EE,-80,48,3:05:03pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:EE,-82,48,3:05:05pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:EE,-78,48,3:05:08pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:EE,-82,48,3:05:11pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:EE,-82,48,3:05:14pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:EE,-81,48,3:05:17pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:EE,-81,48,3:05:19pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:EE,-75,48,3:05:22pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:EE,-75,48,3:05:25pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:EE,-78,48,3:05:28pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:E1,-69,1,3:04:58pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:E1,-77,1,3:05:00pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:E1,-75,1,3:05:03pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:E1,-70,1,3:05:05pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:E1,-69,1,3:05:08pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:E1,-68,1,3:05:11pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:E1,-67,1,3:05:14pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:E1,-71,1,3:05:17pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:E1,-71,1,3:05:19pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:E1,-67,1,3:05:22pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:E1,-68,1,3:05:25pm
,,,,
UnifiGuest,A0:CF:5B:3F:7C:E1,-72,1,3:05:28pm
,,,,
Unifi,A0:CF:5B:3F:7C:EF,-77,48,3:04:58pm
,,,,
Unifi,A0:CF:5B:3F:7C:EF,-78,48,3:05:00pm
,,,,
Unifi,A0:CF:5B:3F:7C:EF,-80,48,3:05:03pm
,,,,
Unifi,A0:CF:5B:3F:7C:EF,-81,48,3:05:05pm
,,,,
Unifi,A0:CF:5B:3F:7C:EF,-78,48,3:05:08pm
,,,,
Unifi,A0:CF:5B:3F:7C:EF,-78,48,3:05:11pm
,,,,
Unifi,A0:CF:5B:3F:7C:EF,-78,48,3:05:14pm
,,,,
Unifi,A0:CF:5B:3F:7C:EF,-81,48,3:05:17pm
,,,,
Unifi,A0:CF:5B:3F:7C:EF,-82,48,3:05:19pm
,,,,
Unifi,A0:CF:5B:3F:7C:EF,-75,48,3:05:22pm
,,,,
Unifi,A0:CF:5B:3F:7C:EF,-76,48,3:05:25pm
,,,,
Unifi,A0:CF:5B:3F:7C:EF,-78,48,3:05:28pm
,,,,
Unifi,A0:CF:5B:3F:88:40,-85,11,3:04:58pm
,,,,
Unifi,A0:CF:5B:3F:88:40,-85,11,3:05:00pm
,,,,
Unifi,A0:CF:5B:3F:88:40,-85,11,3:05:03pm
,,,,
Unifi,A0:CF:5B:3F:88:40,-85,11,3:05:05pm
,,,,
Unifi,A0:CF:5B:3F:88:40,-86,11,3:05:08pm
,,,,
Unifi,A0:CF:5B:3F:88:40,-86,11,3:05:11pm
,,,,
Unifi,A0:CF:5B:3F:88:40,-86,11,3:05:14pm
,,,,
Unifi,A0:CF:5B:3F:88:40,-86,11,3:05:17pm
,,,,
Unifi,A0:CF:5B:3F:88:40,-86,11,3:05:19pm
,,,,
Unifi,A0:CF:5B:3F:88:40,-88,11,3:05:22pm
,,,,
Unifi,A0:CF:5B:3F:88:40,-88,11,3:05:25pm
,,,,
Unifi,A0:CF:5B:3F:88:40,-88,11,3:05:28pm
,,,,
eduroam,A0:CF:5B:3F:7C:E2,-69,1,3:04:58pm
,,,,
eduroam,A0:CF:5B:3F:7C:E2,-69,1,3:05:00pm
,,,,
eduroam,A0:CF:5B:3F:7C:E2,-75,1,3:05:03pm
,,,,
eduroam,A0:CF:5B:3F:7C:E2,-71,1,3:05:05pm
,,,,
eduroam,A0:CF:5B:3F:7C:E2,-69,1,3:05:08pm
,,,,
